,"time, s","x_all, m^2","y_all, m^2","z_all, m^2","r_all, m^2","x_2, m^2","y_2, m^2","z_2, m^2","r_2, m^2","x_5, m^2","y_5, m^2","z_5, m^2","r_5, m^2"
341,2.5575e-08,7.296486582801114e-20,6.699372014211929e-20,7.218975891226475e-20,2.1214834488239517e-19,9.631118786917796e-20,8.663506916299122e-20,9.314182627983115e-20,2.760880833120003e-19,2.6317820030914162e-20,2.77493841101818e-20,3.032654618370914e-20,8.43937503248051e-20
342,2.565e-08,7.286383901159094e-20,6.729815629481951e-20,7.238106216473178e-20,2.1254305747114223e-19,9.643800298327332e-20,8.704487847113439e-20,9.356899187587522e-20,2.770518733302829e-19,2.5761554357233374e-20,2.784327975894037e-20,3.0046585417661985e-20,8.365141953383572e-20
343,2.5725e-08,7.335872777919526e-20,6.740087271477181e-20,7.183738848144484e-20,2.125969889754119e-19,9.701900319818403e-20,8.714000820047519e-20,9.280547184297507e-20,2.769644832416343e-19,2.6084388416645457e-20,2.796115474236057e-20,2.994217504619988e-20,8.39877182052059e-20
344,2.58e-08,7.299904975452585e-20,6.699474520224757e-20,7.21686251710923e-20,2.1216242012786573e-19,9.62123938637139e-20,8.659810896662107e-20,9.318053194196038e-20,2.7599103477229535e-19,2.661770009886304e-20,2.782630549335288e-20,3.018585050976801e-20,8.462985610198393e-20
345,2.5875e-08,7.296662571238778e-20,6.79631343556261e-20,7.255938191885445e-20,2.1348914198686832e-19,9.622711788462528e-20,8.790751917449937e-20,9.359573187561505e-20,2.7773036893473968e-19,2.649107201668665e-20,2.811331859447887e-20,3.05277686263426e-20,8.513215923750813e-20
346,2.595e-08,7.337585636403485e-20,6.715516130151945e-20,7.243726226648722e-20,2.129682799320415e-19,9.683493128979583e-20,8.714558451975883e-20,9.362908727004273e-20,2.776096030795974e-19,2.6503525018227253e-20,2.72133586603888e-20,3.009500254258624e-20,8.381188622120229e-20
347,2.6025e-08,7.347608959670597e-20,6.720488307635733e-20,7.25357628664947e-20,2.13216735539558e-19,9.713697236960078e-20,8.705826604445414e-20,9.366135278149644e-20,2.7785659119555133e-19,2.620053671258223e-20,2.7536893278773256e-20,3.032584395429396e-20,8.406327394564945e-20
348,2.61e-08,7.41857308022992e-20,6.693634044141131e-20,7.294258893015717e-20,2.140646601738677e-19,9.80305949196095e-20,8.641874029339805e-20,9.386380895415115e-20,2.783131441671587e-19,2.6542574567907746e-20,2.80095922996488e-20,3.114101064002856e-20,8.569317750758511e-20
349,2.6175e-08,7.445685845391648e-20,6.67591771936508e-20,7.32698372156574e-20,2.1448587286322467e-19,9.819418573149727e-20,8.612393715089275e-20,9.465467086171274e-20,2.7897279374410273e-19,2.7028565866093918e-20,2.8067479075958383e-20,3.054193717676166e-20,8.563798211881397e-20
350,2.625e-08,7.406207053863862e-20,6.716261307396422e-20,7.352755894997089e-20,2.1475224256257373e-19,9.795187424776121e-20,8.685375895784055e-20,9.497331328131821e-20,2.7977894648692e-19,2.632912289326283e-20,2.7818780575516035e-20,3.067793652620463e-20,8.482583999498348e-20
351,2.6325e-08,7.451514304185552e-20,6.751254646860344e-20,7.325641114586602e-20,2.15284100656325e-19,9.868225162771582e-20,8.750748755182278e-20,9.446418095311068e-20,2.806539201326493e-19,2.6228127254091746e-20,2.7561716921467934e-20,3.088229295678149e-20,8.467213713234116e-20
352,2.6399999999999998e-08,7.441010046447945e-20,6.674073007344903e-20,7.426237901549791e-20,2.1541320955342637e-19,9.808296009475244e-20,8.6283798887729e-20,9.55605654065459e-20,2.7992732438902733e-19,2.711061725789883e-20,2.769276250116699e-20,3.1707604253696933e-20,8.651098401276276e-20
353,2.6475e-08,7.429699786451444e-20,6.694853282301858e-20,7.411047681687485e-20,2.1535600750440785e-19,9.807287155770946e-20,8.655932872040699e-20,9.525465478853877e-20,2.7988685506665517e-19,2.6791687731431434e-20,2.7765243363978854e-20,3.186341809614788e-20,8.642034919155817e-20
354,2.655e-08,7.421104041154406e-20,6.743617679019849e-20,7.431236129763547e-20,2.15959578499378e-19,9.791007674833186e-20,8.736718211468095e-20,9.585416035805347e-20,2.8113141922106626e-19,2.6859254918313775e-20,2.7613093886007964e-20,3.127083700308932e-20,8.574318580741107e-20
355,2.6625e-08,7.381226761231409e-20,6.744326221410775e-20,7.42935315906689e-20,2.1554906141709077e-19,9.775069364859359e-20,8.754576918347196e-20,9.580194575254916e-20,2.810984085846147e-19,2.5982170278107212e-20,2.727751098430386e-20,3.1318711888318294e-20,8.457839315072937e-20
356,2.67e-08,7.402885798370888e-20,6.730152363186769e-20,7.528239860708303e-20,2.166127802226596e-19,9.792275468728302e-20,8.745343591719419e-20,9.715237525260664e-20,2.8252856585708387e-19,2.628773234355979e-20,2.7037058264896968e-20,3.1585160114171585e-20,8.490995072262834e-20
357,2.6775e-08,7.497228424112867e-20,6.741814583037297e-20,7.571609672334243e-20,2.1810652679484406e-19,9.933567929995009e-20,8.733481968928032e-20,9.770876904737796e-20,2.8437926803660835e-19,2.6293078879460107e-20,2.7623697866188936e-20,3.1773706513404284e-20,8.569048325905334e-20
358,2.685e-08,7.451285443519965e-20,6.72809777806445e-20,7.560124477168077e-20,2.1739507698752494e-19,9.874373253893028e-20,8.716504340067835e-20,9.759353429031947e-20,2.835023102299281e-19,2.6098424161534757e-20,2.755168260624091e-20,3.165961942486952e-20,8.530972619264519e-20
359,2.6925e-08,7.498319320147856e-20,6.748181739919507e-20,7.615171142625656e-20,2.186167220269302e-19,9.933391986589806e-20,8.725821121504164e-20,9.809522952588302e-20,2.8468736060682277e-19,2.6329299885655973e-20,2.7967655536673483e-20,3.230753366079202e-20,8.660448908312148e-20
360,2.7e-08,7.5500680613738e-20,6.783746327270868e-20,7.605646290549468e-20,2.1939460679194133e-19,1.0008930789828623e-19,8.810735005850348e-20,9.777363089847693e-20,2.8597028885526665e-19,2.637145070730668e-20,2.733727932374754e-20,3.266454326326649e-20,8.63732732943207e-20
361,2.7075e-08,7.603045361698072e-20,6.813283273009886e-20,7.643194795936446e-20,2.2059523430644406e-19,1.008993190916506e-19,8.868323585234009e-20,9.849011130871684e-20,2.8807266625270755e-19,2.634129467052119e-20,2.7072163991714548e-20,3.2358703610951375e-20,8.577216227318712e-20
362,2.7149999999999998e-08,7.647203294473014e-20,6.845135110490817e-20,7.637723863356378e-20,2.213006226832021e-19,1.0159567522666462e-19,8.927398741601167e-20,9.837577828683096e-20,2.8924544092950724e-19,2.62738179946931e-20,2.684674769424625e-20,3.2423125224789686e-20,8.554369091372904e-20
363,2.7225e-08,7.67269905320167e-20,6.889235640264396e-20,7.637272956242893e-20,2.2199207649708956e-19,1.0148912618770573e-19,8.991283150686866e-20,9.852189189679612e-20,2.8992384959137056e-19,2.7251082766841125e-20,2.6892461809632446e-20,3.2117664976378863e-20,8.626120955285245e-20
364,2.73e-08,7.639580865702966e-20,6.945598176636501e-20,7.67844919381162e-20,2.2263628236151087e-19,1.0093252979329374e-19,9.041038973095451e-20,9.903585607173441e-20,2.9037877559598262e-19,2.7370289667970775e-20,2.758809241524188e-20,3.2325223366453256e-20,8.728360544966591e-20
365,2.7375e-08,7.702872401231103e-20,6.996468419672329e-20,7.723862768032682e-20,2.2423203588936113e-19,1.0208770204538096e-19,9.10622721046478e-20,9.975692534815096e-20,2.9290689949817976e-19,2.695971126264204e-20,2.781071460725693e-20,3.2246013394811e-20,8.701643926470997e-20
366,2.745e-08,7.674184693102822e-20,6.956168216343373e-20,7.771982229800154e-20,2.2402335139246345e-19,1.0181357600295422e-19,9.050568436384956e-20,1.0051593586416767e-19,2.9283519623097143e-19,2.6647357008019843e-20,2.7714584016899746e-20,3.217211882497825e-20,8.653405984989783e-20
367,2.7525e-08,7.729689890460975e-20,6.950126242789116e-20,7.764849757264804e-20,2.2444665890514897e-19,1.0259076664733403e-19,9.046668753682431e-20,1.0008517046973113e-19,2.9314262465388944e-19,2.6758565504596235e-20,2.7611360305940746e-20,3.281897340523403e-20,8.718889921577102e-20
368,2.76e-08,7.810428003312723e-20,7.013316210159352e-20,7.78439673099053e-20,2.2608140944462606e-19,1.032951171500561e-19,9.142182735915678e-20,1.0030708881575432e-19,2.9502403332496725e-19,2.7771806653013507e-20,2.759741101079818e-20,3.29615975823984e-20,8.833081524621008e-20
369,2.7675e-08,7.848457672957028e-20,6.994343923215589e-20,7.800489272318533e-20,2.264329086849115e-19,1.039980625022981e-19,9.108451910597725e-20,1.0080070320054162e-19,2.95883284808817e-19,2.7507436211014476e-20,2.7702570656141666e-20,3.2457794835811373e-20,8.766780170296751e-20
370,2.775e-08,7.849002379119141e-20,7.011670447991593e-20,7.773371944194002e-20,2.2634044771304737e-19,1.0396712749892709e-19,9.115431257784364e-20,1.0057206351460139e-19,2.956935035913721e-19,2.758557634389923e-20,2.808257736237677e-20,3.2101637437384207e-20,8.776979114366022e-20
371,2.7825e-08,7.761419334198116e-20,6.97918702711315e-20,7.845596051895866e-20,2.258620241320713e-19,1.0268599361191346e-19,9.107042586085076e-20,1.0162889069902764e-19,2.9538531017179185e-19,2.751956116201878e-20,2.7276318770579225e-20,3.2155359788078616e-20,8.695123972067662e-20
372,2.79e-08,7.814663583211196e-20,7.042545116162658e-20,7.781164781811379e-20,2.2638373481185236e-19,1.0320904061777888e-19,9.169040176376605e-20,1.0076186754443619e-19,2.956613099259811e-19,2.807077627012515e-20,2.793708306399246e-20,3.1956033013371984e-20,8.79638923474896e-20
373,2.7975e-08,7.8645372377382e-20,7.030038216244506e-20,7.810642453975616e-20,2.2705217907958326e-19,1.0393474445630236e-19,9.159080460217091e-20,1.0134734130837103e-19,2.968728903668443e-19,2.8116021524382926e-20,2.776112013932096e-20,3.166998341809018e-20,8.754712508179405e-20
374,2.805e-08,7.86857536079937e-20,7.01569389775886e-20,7.873579275884898e-20,2.2757848534443126e-19,1.0407562144222643e-19,9.122797343549189e-20,1.0223161754331512e-19,2.975352124210335e-19,2.795560752514198e-20,2.805602442595759e-20,3.17900334726989e-20,8.780166542379847e-20
375,2.8125e-08,7.912283211278207e-20,7.051438968674573e-20,7.871806733488366e-20,2.2835528913441143e-19,1.0427649424525826e-19,9.184923350501833e-20,1.0222868958428984e-19,2.983544173345664e-19,2.886463609418216e-20,2.7886371667033095e-20,3.1742742020152136e-20,8.84937497813674e-20
376,2.82e-08,7.955290550257305e-20,7.061664387700694e-20,7.9504502830522e-20,2.29674052210102e-19,1.0508477964418363e-19,9.173884891848937e-20,1.032072076293632e-19,3.000308361920362e-19,2.853902416103472e-20,2.8413488100763705e-20,3.2145387578149796e-20,8.909789983994821e-20
377,2.8275e-08,7.967545044528591e-20,7.135638214674052e-20,7.919709241293124e-20,2.302289250049577e-19,1.0514861992468556e-19,9.280880145856573e-20,1.0282569450366257e-19,3.007831158869139e-19,2.8778863770626075e-20,2.849344277955848e-20,3.1986037844927035e-20,8.92583443951116e-20
378,2.835e-08,8.020131815848675e-20,7.193799598423729e-20,7.950585939511762e-20,2.3164517353784166e-19,1.0555451498984274e-19,9.374384954245839e-20,1.032757571864078e-19,3.0257412171870894e-19,2.9544442458335965e-20,2.8368878425526005e-20,3.201248939416082e-20,8.992581027802279e-20
379,2.8425e-08,7.994933884916289e-20,7.195394249899276e-20,7.960631354278825e-20,2.315095948909439e-19,1.0544292563621719e-19,9.364801262773488e-20,1.0376301200042682e-19,3.028539502643789e-19,2.90119574367478e-20,2.8608173472228706e-20,3.134009767918614e-20,8.896022858816263e-20
380,2.85e-08,7.957700313459396e-20,7.203216292523977e-20,8.0028296863329e-20,2.3163746292316274e-19,1.0545018806812346e-19,9.384981408565515e-20,1.037493887900527e-19,3.030493909438313e-19,2.7881166831858263e-20,2.843947320433172e-20,3.2632443267550944e-20,8.895308330374092e-20
381,2.8575e-08,8.033200543056417e-20,7.188316529024082e-20,8.051168882296617e-20,2.3272685954377115e-19,1.061796307397696e-19,9.388353442029361e-20,1.0438528352112614e-19,3.0444844868118937e-19,2.868723845533535e-20,2.79253965010923e-20,3.281112754129109e-20,8.942376249771876e-20
382,2.865e-08,8.021328420478963e-20,7.190614833473078e-20,8.04968769696048e-20,2.3261630950912517e-19,1.0584823335714567e-19,9.384792547539471e-20,1.0452199132501981e-19,3.042181501575602e-19,2.899345416014074e-20,2.806544908688081e-20,3.249357231025019e-20,8.955247555727173e-20
383,2.8725e-08,8.061594492106044e-20,7.236454176203867e-20,8.05758282374564e-20,2.335563149205555e-19,1.0642403940659668e-19,9.463451738818399e-20,1.0492807636859861e-19,3.059866331633793e-19,2.9050162384530075e-20,2.786808655589284e-20,3.1918894959803185e-20,8.88371439002261e-20
384,2.88e-08,8.143770105099075e-20,7.259140766660567e-20,8.102931978933016e-20,2.350584285069266e-19,1.0725826907704613e-19,9.496199214937246e-20,1.0527213381336155e-19,3.074923950397801e-19,2.9846995795805847e-20,2.7893931248890004e-20,3.259104098740805e-20,9.033196803210389e-20
385,2.8875e-08,8.181027133316953e-20,7.222841887831776e-20,8.146121983543692e-20,2.3549991004692425e-19,1.0756417373019598e-19,9.458619307261722e-20,1.0568390955514766e-19,3.078342763579609e-19,3.0352767129735807e-20,2.7556538017442057e-20,3.306315033687427e-20,9.097245548405214e-20
386,2.895e-08,8.236290689723421e-20,7.248687363489925e-20,8.113205244109249e-20,2.3598183297322595e-19,1.0803811676508317e-19,9.503355501007388e-20,1.0558017496895676e-19,3.086518467441138e-19,3.1062634055809483e-20,2.743754737161085e-20,3.228355762467622e-20,9.078373905209656e-20
387,2.9025e-08,8.27287902799147e-20,7.234554148851732e-20,8.132980434079453e-20,2.364041361092266e-19,1.0832049419374343e-19,9.450794771354206e-20,1.0581024563702305e-19,3.0863868754430855e-19,3.159536624896396e-20,2.806401498812611e-20,3.2416735110244107e-20,9.207611634733418e-20
388,2.91e-08,8.270933128494355e-20,7.220382078900897e-20,8.212828579446003e-20,2.370414378684126e-19,1.078295337293898e-19,9.429979560628855e-20,1.0651265920782794e-19,3.086419885435063e-19,3.251798929145037e-20,2.8055027355264816e-20,3.340716469704715e-20,9.398018134376233e-20
389,2.9174999999999998e-08,8.327686582459142e-20,7.223699658496438e-20,8.08351490471302e-20,2.36349011456686e-19,1.087226904277715e-19,9.445559502524956e-20,1.0485423106281713e-19,3.0803251651583823e-19,3.2434915494409345e-20,2.784319540447265e-20,3.28438972853182e-20,9.312200818420021e-20
390,2.925e-08,8.368103038799141e-20,7.216443734147948e-20,8.208509369389366e-20,2.3793056142336453e-19,1.095540741166365e-19,9.408801953650418e-20,1.0670350884720226e-19,3.1034560250034294e-19,3.198547621923374e-20,2.83600924479048e-20,3.289634622937274e-20,9.324191489651128e-20
391,2.9325e-08,8.344620539742914e-20,7.234650428874407e-20,8.189946358604733e-20,2.376921732722205e-19,1.0949632050158658e-19,9.417673625448817e-20,1.0645208803887174e-19,3.101251447949465e-19,3.1396854320177064e-20,2.8728677529063986e-20,3.284216902503292e-20,9.296770087427398e-20
392,2.94e-08,8.332428234118187e-20,7.2978870315585e-20,8.223884018476414e-20,2.3854199284153095e-19,1.0928726305688273e-19,9.540582334694635e-20,1.0676109795122007e-19,3.1145418435504915e-19,3.1449029856490494e-20,2.81687668955017e-20,3.3242219686552393e-20,9.286001643854458e-20
393,2.9475e-08,8.359303442336728e-20,7.298771713704624e-20,8.251165805575271e-20,2.3909240961616625e-19,1.0983342945266537e-19,9.516936160125485e-20,1.0737450864555758e-19,3.123772996994778e-19,3.1163495136312706e-20,2.866775173297317e-20,3.283451713120115e-20,9.266576400048702e-20
394,2.955e-08,8.368276291371529e-20,7.316121178111389e-20,8.308505102234239e-20,2.399290257171716e-19,1.101210145887075e-19,9.54936202861083e-20,1.0831686000264013e-19,3.13931494877456e-19,3.085789677403364e-20,2.854001275648643e-20,3.2670713938661557e-20,9.206862346918163e-20
395,2.9625e-08,8.327770010443388e-20,7.30376669054004e-20,8.283139081262976e-20,2.3914675782246404e-19,1.0944893447821102e-19,9.551588340028042e-20,1.0798383705124415e-19,3.1294865492973556e-19,3.098634704901591e-20,2.8125136682231907e-20,3.2575624206960735e-20,9.168710793820856e-20
396,2.97e-08,8.35606558895468e-20,7.319602064892573e-20,8.273312607796862e-20,2.394898026164412e-19,1.0948452569060686e-19,9.542671962562853e-20,1.0769815824679973e-19,3.1260940356303514e-19,3.1763548845631833e-20,2.8778042029458973e-20,3.285182156876116e-20,9.339341244385196e-20
397,2.9775e-08,8.410716065495193e-20,7.354077977353258e-20,8.323500861950299e-20,2.408829490479875e-19,1.1011202653035727e-19,9.602021729117233e-20,1.084473044399573e-19,3.1457954826148688e-19,3.214821965780414e-20,2.862580988965476e-20,3.285965974386871e-20,9.363368929132761e-20
398,2.985e-08,8.374602787132586e-20,7.35329545913895e-20,8.331693776613724e-20,2.4059592022885263e-19,1.0952036515492292e-19,9.612408257196256e-20,1.0858439090112186e-19,3.1422883862800733e-19,3.2247693806638836e-20,2.8394821927080473e-20,3.283138199057231e-20,9.347389772429163e-20
399,2.9925e-08,8.438387933679184e-20,7.359640123387676e-20,8.434898105737296e-20,2.4232926162804155e-19,1.1063049203528157e-19,9.585726491330555e-20,1.096204734440189e-19,3.16108230392606e-19,3.1941916855239163e-20,2.9118152124393044e-20,3.385535466764876e-20,9.491542364728098e-20
400,3e-08,8.397666643790316e-20,7.372573069258656e-20,8.425745749133133e-20,2.419598546218211e-19,1.1000593862166435e-19,9.611759932288403e-20,1.0964931333801856e-19,3.157728512825669e-19,3.1968960492614704e-20,2.898572755041021e-20,3.352333926640744e-20,9.447802730943236e-20
401,3.0075e-08,8.479850172706931e-20,7.369029710582565e-20,8.414546128681622e-20,2.4263426011971117e-19,1.1075807020470389e-19,9.568744728186454e-20,1.0935256575642458e-19,3.15798083242993e-19,3.2930067053983066e-20,2.9738959937685407e-20,3.3780484973516665e-20,9.644951196518514e-20
402,3.015e-08,8.519094558022337e-20,7.414214021593908e-20,8.339805858239512e-20,2.427311443785576e-19,1.115478334762434e-19,9.677244157752987e-20,1.087903430889234e-19,3.1711061814269667e-19,3.2528648084855285e-20,2.8925737300104355e-20,3.266308387501536e-20,9.4117469259975e-20
403,3.0225e-08,8.485306970546934e-20,7.488928320526062e-20,8.432115962872849e-20,2.4406351253945843e-19,1.1090400783484012e-19,9.766038021511159e-20,1.0985615411179284e-19,3.184205421617446e-19,3.2802074185261693e-20,2.939156398440606e-20,3.33010436986995e-20,9.549468186836727e-20
404,3.03e-08,8.518499431627087e-20,7.549553921721866e-20,8.483928646184458e-20,2.455198199953341e-19,1.1153041523027687e-19,9.841190242591141e-20,1.10550735187268e-19,3.2049305284345627e-19,3.2545608388481517e-20,2.9707571321725146e-20,3.346660668428959e-20,9.571978639449625e-20
405,3.0375e-08,8.549335741369388e-20,7.516796799672988e-20,8.430987945492994e-20,2.449712048653537e-19,1.116055068825782e-19,9.805937013491043e-20,1.0979667882223782e-19,3.194615558397264e-19,3.332005876785665e-20,2.94298734901699e-20,3.338605962532846e-20,9.6135991883355e-20
406,3.045e-08,8.577491102254951e-20,7.615644836621036e-20,8.509990371899445e-20,2.4703126310775433e-19,1.1178788942378054e-19,9.894561038053596e-20,1.108793826060915e-19,3.21612882410408e-19,3.379976081852738e-20,3.062263441961843e-20,3.359129648950168e-20,9.80136917276475e-20
407,3.0525e-08,8.61115898495166e-20,7.630163986451776e-20,8.479289057667771e-20,2.4720612029071207e-19,1.1221554907344437e-19,9.971085508701412e-20,1.1034727671620588e-19,3.2227368087666433e-19,3.395465569702027e-20,2.952893054300644e-20,3.373402920805009e-20,9.72176154480768e-20
408,3.06e-08,8.710933708801732e-20,7.63014722372509e-20,8.501716157605653e-20,2.4842797090132474e-19,1.135748902674384e-19,9.944978244845598e-20,1.1060456486787542e-19,3.236292375837698e-19,3.422992126272876e-20,3.005006335822199e-20,3.389233038947311e-20,9.817231501042386e-20
409,3.0675e-08,8.751231841848864e-20,7.651464221971536e-20,8.551418202139482e-20,2.4954114265959883e-19,1.1364849602729528e-19,9.985444673495417e-20,1.1130297035610097e-19,3.248059131183504e-19,3.529101042276761e-20,2.9880618744931586e-20,3.398697407919873e-20,9.915860324689792e-20
410,3.075e-08,8.822852936687535e-20,7.67359179992355e-20,8.520985334258055e-20,2.5017430070869137e-19,1.1460352092476323e-19,1.0012443691776837e-19,1.1083362681338375e-19,3.255615846559154e-19,3.553005990648608e-20,3.000456086318249e-20,3.4012352833534317e-20,9.954697360320288e-20
411,3.0825e-08,8.747363849523829e-20,7.689306560327359e-20,8.522033165641048e-20,2.4958703575492235e-19,1.1380069393043294e-19,1.0016568885960496e-19,1.1095887741112252e-19,3.249252602011604e-19,3.4870947654995834e-20,3.0393273432908374e-20,3.379351074416358e-20,9.905773183206778e-20
412,3.09e-08,8.864863998069946e-20,7.660466943369617e-20,8.665557123493894e-20,2.519088806493346e-19,1.1510354595499284e-19,9.978345422358046e-20,1.1297489594444508e-19,3.278618961230184e-19,3.57904977703437e-20,3.029237091797031e-20,3.406832674699996e-20,1.0015119543531396e-19
413,3.0975e-08,8.850330951362158e-20,7.699249804816635e-20,8.695329780620137e-20,2.5244910536798925e-19,1.1493478882823805e-19,1.005925988243011e-19,1.133700611265278e-19,3.288974487790669e-19,3.5691974867424957e-20,2.983839044272525e-20,3.417136640640854e-20,9.970173171655874e-20
414,3.105e-08,8.957926169419264e-20,7.734024773568157e-20,8.665507951792609e-20,2.535745889478003e-19,1.168529131446028e-19,1.0080022783671653e-19,1.132665144880952e-19,3.309196554694145e-19,3.508522764386143e-20,3.046610780724649e-20,3.3484185036513983e-20,9.90355204876219e-20
415,3.1125e-08,9.003169068269637e-20,7.73506021369655e-20,8.649916082680736e-20,2.5388145364646925e-19,1.1772913355039772e-19,1.0099050826959767e-19,1.1281373912951328e-19,3.315333809495087e-19,3.469090151539469e-20,3.0116961563366525e-20,3.3921399882143014e-20,9.872926296090423e-20
416,3.12e-08,9.076102993290883e-20,7.711333048040726e-20,8.624194932294309e-20,2.5411630973625918e-19,1.1832784885138758e-19,1.0070896175617799e-19,1.1313400342898055e-19,3.321708140365461e-19,3.568123353915151e-20,2.9968153146201265e-20,3.2510364654044e-20,9.815975133939677e-20
417,3.1275e-08,9.004600394197797e-20,7.824216236782129e-20,8.627867992625303e-20,2.545668462360523e-19,1.1752347594965061e-19,1.0231124585036902e-19,1.125657892740752e-19,3.3240051107409487e-19,3.51447268641477e-20,3.0151005331402685e-20,3.375580324105363e-20,9.9051535436604e-20
418,3.135e-08,9.083461134743528e-20,7.863707653511634e-20,8.606321287494081e-20,2.5553490075749245e-19,1.1846606134489216e-19,1.0266012615393632e-19,1.1260305962089488e-19,3.337292471197234e-19,3.562567902829784e-20,3.063789731626311e-20,3.303535502120834e-20,9.92989313657693e-20
419,3.1425e-08,9.029695468209254e-20,7.901132501251432e-20,8.612889337997032e-20,2.554371730745772e-19,1.1794634278665518e-19,1.029931067937928e-19,1.1232163727737142e-19,3.332610868578194e-19,3.505218118410904e-20,3.109460086749893e-20,3.3794563288092715e-20,9.99413453397007e-20
420,3.15e-08,9.046895884449923e-20,7.818424090540491e-20,8.661206616263094e-20,2.5526526591253507e-19,1.182877848878407e-19,1.0220322999939217e-19,1.1285945156620156e-19,3.3335046645343438e-19,3.4885640402432086e-20,3.0193174805504545e-20,3.416855978010603e-20,9.924737498804266e-20
421,3.1574999999999997e-08,9.071335487122584e-20,7.882843400468747e-20,8.632303309139325e-20,2.5586482196730655e-19,1.183595805281793e-19,1.0286658446618812e-19,1.1239980711401817e-19,3.336259721083856e-19,3.547490009180511e-20,3.079908259430631e-20,3.422041624540632e-20,1.0049439893151774e-19
422,3.165e-08,9.107038739344292e-20,7.889154822371051e-20,8.716587656266322e-20,2.5712781217981666e-19,1.1882092388227678e-19,1.0317481475565209e-19,1.1367802772284057e-19,3.356737663607694e-19,3.562351468235499e-20,3.037244341477256e-20,3.419335578754322e-20,1.0018931388467078e-19
423,3.1725e-08,9.125157529933238e-20,7.939520734178715e-20,8.788133049128383e-20,2.5852811313240336e-19,1.1877117139301507e-19,1.0343498521088577e-19,1.1484651967713595e-19,3.3705267628103683e-19,3.6266132323087445e-20,3.136260429474049e-20,3.400361850470822e-20,1.0163235512253616e-19
424,3.18e-08,9.128910960560272e-20,7.97256186985805e-20,8.795254179659451e-20,2.5896727010077775e-19,1.189079167832905e-19,1.040359812184626e-19,1.1492397472359498e-19,3.3786787272534807e-19,3.6105438232996046e-20,3.1152374835612955e-20,3.406235452252913e-20,1.0132016759113814e-19
425,3.1875e-08,9.135112807085454e-20,7.9370554720135e-20,8.82691652813211e-20,2.589908480723106e-19,1.1876910245590219e-19,1.0368656148525805e-19,1.152293842937164e-19,3.376850482348767e-19,3.656873003198004e-20,3.0786033390602004e-20,3.440138393428912e-20,1.0175614735687116e-19
426,3.195e-08,9.178569109262295e-20,7.933755599875471e-20,8.81624540086991e-20,2.592857011000768e-19,1.195758242466852e-19,1.037151407140059e-19,1.149286092910071e-19,3.382195742516982e-19,3.625970238831499e-20,3.0629999038399317e-20,3.468242109111887e-20,1.0157212251783317e-19
427,3.2025e-08,9.196307581994802e-20,7.997955950476254e-20,8.856636561166038e-20,2.6050900093637093e-19,1.1969101976116798e-19,1.041353619849135e-19,1.1529219570179818e-19,3.3911857744787967e-19,3.6561344078018324e-20,3.171513384617969e-20,3.516690431827963e-20,1.0344338224247764e-19
428,3.21e-08,9.164464979158831e-20,7.98614630672211e-20,8.851074006242433e-20,2.600168529212338e-19,1.1947286783444624e-19,1.0362660274577854e-19,1.1516404969042066e-19,3.3826352027064543e-19,3.604256569423743e-20,3.2377599998540894e-20,3.525617805179888e-20,1.036763437445772e-19
429,3.2175e-08,9.186122062989075e-20,8.069405491098303e-20,8.836319047502757e-20,2.6091846601590135e-19,1.1937443037714556e-19,1.0454658260487257e-19,1.1480561859285385e-19,3.38726631574872e-19,3.688853787316872e-20,3.3035586491356084e-20,3.552997960679263e-20,1.0545410397131745e-19
430,3.225e-08,9.137936378107421e-20,8.030581694492257e-20,8.851811387872459e-20,2.6020329460472136e-19,1.186774592102565e-19,1.0407366742181589e-19,1.1497240932438634e-19,3.3772353595645877e-19,3.68364895153447e-20,3.2816537574098634e-20,3.566119153319337e-20,1.053142186226367e-19
431,3.2325e-08,9.207879643985715e-20,8.122997483726959e-20,8.823826025126852e-20,2.6154703152839526e-19,1.1980169842971507e-19,1.0525875603247174e-19,1.1462882411627346e-19,3.396892785784603e-19,3.66871387530902e-20,3.321934366013715e-20,3.550867659130754e-20,1.054151590045349e-19
432,3.24e-08,9.195686571564554e-20,8.10022820175144e-20,8.822154953476765e-20,2.611806972679276e-19,1.1957885519326376e-19,1.0501909785199784e-19,1.146020197925592e-19,3.391999728378208e-19,3.6766835958607555e-20,3.301555819197429e-20,3.551213337515682e-20,1.0529452752573868e-19
433,3.2475e-08,9.282208931143255e-20,8.07500065210316e-20,8.901630190065767e-20,2.625883977331218e-19,1.2036010909105805e-19,1.0436027862595286e-19,1.1522512044564244e-19,3.399455081626534e-19,3.7799834947063664e-20,3.3575576123894006e-20,3.664985390940878e-20,1.0802526498036645e-19
434,3.255e-08,9.279963376870917e-20,8.060922496793225e-20,8.869562099457112e-20,2.6210447973121254e-19,1.2056460939373157e-19,1.0441596543200909e-19,1.1483588426124997e-19,3.3981645908699063e-19,3.7323910986682014e-20,3.3042241579747496e-20,3.646614966290614e-20,1.0683230222933565e-19
435,3.2625e-08,9.320135614834443e-20,8.078952817887245e-20,8.79522421653488e-20,2.6194312649256573e-19,1.2147318395772922e-19,1.0421089837466011e-19,1.1406016317110566e-19,3.39744245503495e-19,3.671291894326511e-20,3.399253265096074e-20,3.5787392187049425e-20,1.0649284378127527e-19
